STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7937730,18,M,BGD 1,Y,N,Pre1Engineering/RETP,N,,,,200908,CHEM 1211,D,ITDS 2748,D,MATH 1113,D,MUSC 1100,C,CHEM 1211L,B,,,201002,ECON 2106,D,PSYC 1101,C,ENGL 1101,B,,,,,,,Off Campus,1,69,3.5,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,13,7,12,9,314640.0,1316580.0,1001940.0,1106560.0
7799225,18,M,BGD 1,Y,N,Criminal Justice,N,,1030,1030,201008,COMM 1110,D,HIST 2111,D,,,,,,,,,201102,POLS 1101,D,SOCI 1101,C,,,,,,,,,Off Campus,1,69,3.1,SCHOOL 9,2,High School,3,College/Beyond,B,Bachelors,12,12,12,12,0.0,0.0,0.0,0.0
7925658,18,M,BGD 3,Y,N,Management Information Systems,N,,930,910,200508,ECON 2105,D,MATH 1111,D,COMM 1110,B,,,,,,,200602,ECON 2106,D,ENGL 1101,C,,,,,,,,,Off Campus,1,0,2.47,SCHOOL 130,2,High School,2,High School,B,Bachelors,16,13,12,12,733860.0,733860.0,0.0,333360.0
7915088,17,M,BGD 3,Y,N,Music Performance,N,19,970,910,200808,ECON 2106,D,ENGL 1101,D,MATH 1101,B,,,,,,,200902,HIST 2112,D,MUSC 1100,C,ENGL 1101,B,,,,,,,Off Campus,1,90,2.65,SCHOOL 33,2,High School,2,High School,B,Bachelors,15,12,16,16,604380.0,945840.0,341460.0,364380.0
8015229,17,M,BGD 1,Y,N,Criminal Justice,N,,1130,1150,200508,ENGL 1101,D,HIST 2111,D,PSYC 1101,D,,,,,,,200602,MATH 1101,D,POLS 1101,C,HIST 1111,B,,,,,,,Off Campus,1,69,3.28,SCHOOL 130,,No Information,,No Information,B,Bachelors,12,3,9,6,0.0,336960.0,0.0,1366840.0
7896335,18,M,BGD 3,Y,N,Finance,N,,830,830,200808,ENGL 1101,D,MATH 1111,D,HIST 2112,C,,,,,,,200902,MATH 1111,D,COMM 1110,C,,,,,,,,,Off Campus,1,0,3.6,SCHOOL 1,3,College/Beyond,2,High School,B,Bachelors,15,8,12,12,0.0,0.0,0.0,0.0
7827320,18,M,BGD 1,N,N,Biology,N,,1030,1030,201008,GEOL 1121,D,HIST 1112,D,ARTH 1100,C,GEOL 1121L,B,,,,,201102,ECON 2106,D,POLS 1101,C,ENGL 1101,B,MATH 1111,B,,,,,Off Campus,1,0,3.16,SCHOOL 34,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,12,12,0.0,0.0,0.0,0.0
7761342,18,M,BGD 1,Y,N,Psychology,N,,1040,1030,200708,HIST 1111,D,HIST 2111,D,SPAN 1001,D,PSYC 1101,C,,,,,200802,SPAN 1002,D,ENGL 1101,C,MUSC 1100,B,,,,,,,Off Campus,1,69,2.81,SCHOOL 10,2,High School,2,High School,B,Bachelors,15,12,14,14,0.0,0.0,0.0,0.0
7870908,18,M,BGD 1,Y,N,Accounting,N,,1040,1030,200708,HIST 1111,D,POLS 1101,D,ENGL 1101,B,,,,,,,200802,ECON 2106,D,ENGL 1102,C,,,,,,,,,Off Campus,1,69,3.56,SCHOOL 10,2,High School,2,High School,B,Bachelors,12,9,10,4,0.0,0.0,0.0,0.0
8026976,17,F,BGD 1,Y,N,English Language/Literature,N,,1020,1030,200608,HIST 1112,D,PSYC 1101,D,ENGL 1101,B,THEA 1100,B,,,,,200702,HIST 2111,D,ENGL 1102,C,ITDS 2735,B,POLS 1101,B,ARTH 1100,A,,,Off Campus,1,69,3.19,SCHOOL 11,2,High School,2,High School,B,Bachelors,12,12,13,13,0.0,299160.0,0.0,1299160.0
7873943,18,M,BGD 1,Y,N,History,N,,910,910,200908,HIST 1112,D,SPAN 1001,D,HIST 2112,C,,,,,,,201002,ENGL 1101,D,POLS 1101,C,HIST 2111,B,,,,,,,Off Campus,1,69,2.92,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,15,11,16,8,0.0,1025160.0,2507460.0,0.0
7929335,18,F,BGD 3,Y,N,Pre1Business,N,,960,950,200908,HIST 2111,D,MATH 1111,D,ENGL 1101,B,LEAD 1705,B,,,,,201002,MATH 1125,D,ECON 2105,C,ENGL 1102,B,,,,,,,Off Campus,1,0,3.53,SCHOOL 1,1,Middle School/Junior High,2,High School,B,Bachelors,14,8,16,16,1409460.0,1409460.0,0.0,482760.0
7997386,18,M,BGD 1,Y,N,Theatre Arts,N,,1150,1150,201008,HIST 2112,D,SPAN 1002,D,ENGL 1101,C,,,,,,,201102,ENGL 1102,D,ENVS 1105,C,THEA 1100,B,,,,,,,On Campus,0,150,3.45,SCHOOL 50,2,High School,2,High School,B,Bachelors,19,19,12,12,0.0,0.0,0.0,0.0
7933921,18,M,BGD 1,N,N,Undeclared,N,23,,1070,200708,ARTH 1100,F,ENGL 1101,D,HIST 2112,D,MATH 1111,C,,,,,200802,POLS 1101,D,ECON 2106,C,,,,,,,,,Off Campus,0,0,2.56,SCHOOL 15,3,College/Beyond,2,High School,B,Bachelors,15,12,12,9,460740.0,869760.0,409020.0,226740.0
7869933,18,M,BGD 1,N,N,Exercise Science,N,23,,1070,201008,BIOL 1215K,F,MATH 1125,D,SPAN 1002,B,,,,,,,201102,CHEM 1151,D,CHEM 1151L,C,COMM 1110,C,ITDS 2735,C,,,,,On Campus,1,1222,2.07,SCHOOL 484,3,College/Beyond,3,College/Beyond,B,Bachelors,13,9,12,12,0.0,0.0,0.0,0.0
7763490,18,M,BGD 3,Y,N,Biology,N,,970,950,201008,BIOL 1215K,F,HIST 2112,D,ITDS 2748,B,,,,,,,201102,SPAN 1002,D,SOCI 1101,C,,,,,,,,,Off Campus,1,0,2.94,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,12,4,14,14,0.0,0.0,0.0,0.0
7767524,18,F,BGD 3,Y,N,Biology,N,24,1050,1110,200508,CHEM 1211,F,CHEM 1211L,D,ENGL 1101,B,HIST 2111,A,,,,,200602,MATH 1113,D,SPAN 1002,C,ENGL 1102,B,POLS 1101,B,,,,,On Campus,1,150,2.52,SCHOOL 175,2,High School,3,College/Beyond,B,Bachelors,12,8,13,13,567120.0,1146420.0,579300.0,389416.8
7758525,18,F,BGD 3,Y,N,Biology,N,18,360,870,200608,CHEM 1211,F,MATH 1111,D,CHEM 1211L,C,MUSC 1100,C,ENGL 1101,B,,,200702,HIST 2111,D,ENGL 1102,C,COMM 1110,B,,,,,,,On Campus,0,150,2.63,SCHOOL 54,3,College/Beyond,3,College/Beyond,B,Bachelors,13,10,13,9,1057860.0,1176420.0,118560.0,418200.0
7935000,18,M,BGD 3,Y,N,Biology,N,,1000,990,200708,CHEM 1211,F,HIST 2111,D,PSYC 1101,D,ENGL 1101,B,CHEM 1211L,A,,,200802,HIST 1112,D,MUSC 1100,C,ENGL 1102,B,,,,,,,On Campus,1,150,2,SCHOOL 263,2,High School,2,High School,B,Bachelors,14,11,18,18,836880.0,902760.0,65880.0,92160.0
7786416,17,F,BGD 3,Y,N,Biology,N,,420,,200508,CPSC 1301,F,MATH 1111,D,ENGL 1101,C,SPAN 1001,B,,,,,200602,MATH 1111,D,ENGL 1102,C,HIST 2111,C,ITDS 1146,C,,,,,Off Campus,0,69,2.96,SCHOOL 22,,No Information,3,College/Beyond,B,Bachelors,12,6,12,9,953880.0,1146420.0,192540.0,703980.0
7829689,18,F,BGD 1,N,N,Art,N,,,,200808,ENGL 1102,F,FREN 1001,D,,,,,,,,,200902,POLS 1101,D,ENGL 1102,C,,,,,,,,,Off Campus,0,0,3.18,SCHOOL 15,3,College/Beyond,2,High School,B,Bachelors,16,3,13,6,866040.0,915000.0,48960.0,378180.0
7981577,18,M,BGD 1,N,N,Health and Physical Education,N,15,820,740,200908,HIST 1112I,F,ARTH 1100,D,ENGL 1101I,D,,,,,,,201002,ECON 2105,D,BIOL 1215K,C,ENGL 1101I,C,,,,,,,Off Campus,1,0,2.56,SCHOOL 5,3,College/Beyond,3,College/Beyond,B,Bachelors,12,3,14,7,0.0,955500.0,1904100.0,0.0
7993938,17,F,BGD 1,Y,N,Marketing,Communication,18,,870,200808,HIST 2111,F,POLS 1101,D,COMM 1110,B,,,,,,,200902,ARTH 1100,D,ENGL 1101,C,ITDS 2735,A,,,,,,,Off Campus,1,,3.12,SCHOOL 5,,No Information,,No Information,B,Bachelors,12,9,14,8,0.0,0.0,0.0,0.0
8005499,18,F,BGD 1,Y,N,Early Childhood Education,N,,850,830,200908,HIST 2111,F,ENVS 1105,D,SOCI 1101,B,COMM 1110,A,ITDS 2749,A,,,201002,MATH 1101,D,BIOL 1215K,C,SPAN 1001,C,ITDS 2735,A,,,,,Off Campus,1,69,3.12,SCHOOL 11,2,High School,3,College/Beyond,B,Bachelors,15,9,12,9,846120.0,1324500.0,478380.0,218700.0
7905610,19,M,BGD 4,Y,N,Applied Computer Science,N,,1120,1110,200508,HIST 2112,F,CPSC 1301,D,ENGL 1101,C,MATH 1111,C,,,,,200602,HIST 2111,D,CPSC 1301,C,POLS 1101,C,ENGL 1102,B,,,,,On Campus,1,150,3.14,SCHOOL 12,,No Information,,No Information,B,Bachelors,16,6,14,14,0.0,0.0,0.0,0.0
7851840,18,M,BGD 1,Y,N,Art,N,,,,200508,HIST 2112,F,COMM 1110,D,ENGL 1101,C,MATH 1101,C,,,,,200602,ITDS 2735,D,ARTH 1100,C,ENGL 1102,A,,,,,,,Off Campus,1,69,2.27,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,13,10,13,13,161880.0,1466460.0,1304580.0,1126300.0
7942394,18,M,BGD 1,Y,N,Undeclared,N,,950,950,200508,HIST 2112,F,ARTH 1100,D,ENGL 1101,D,,,,,,,200602,MATH 1111,D,COMM 1110,C,,,,,,,,,Off Campus,1,69,2.47,SCHOOL 24,3,College/Beyond,2,High School,B,Bachelors,12,6,13,10,0.0,336960.0,0.0,1288180.0
7775951,18,F,BGD 3,Y,N,Pre1Nursing,N,,410,,201008,HIST 2112,F,CHEM 1151,D,SOCI 1101,D,ENGL 1101,C,CHEM 1151L,B,,,201102,CHEM 1151,D,ENGL 1102,C,ITDS 2735,B,,,,,,,On Campus,1,150,2.58,SCHOOL 453,2,High School,3,College/Beyond,B,Bachelors,13,7,14,10,0.0,0.0,0.0,0.0
8027373,18,M,BGD 1,Y,N,Health Science,N,15,850,740,200508,MATH 1111,F,POLS 1101,D,ENGL 1101,B,PSYC 1101,B,,,,,200602,HIST 2112,D,ENGL 1102,C,MUSC 1100,C,COMM 1110,B,,,,,Off Campus,1,0,2.79,SCHOOL 214,2,High School,2,High School,B,Bachelors,12,6,15,12,1093260.0,1466460.0,373200.0,647580.0
7758225,18,F,BGD 1,Y,N,Theatre Arts,N,,1050,1070,200608,MATH 1111,F,ECON 2106,D,COMM 1110,C,ENGL 1101,B,THEA 1100,B,,,200702,MATH 1111,D,ENGL 1102,C,HIST 2112,C,ARTH 1100,B,,,,,Off Campus,1,0,2.6,SCHOOL 2,3,College/Beyond,3,College/Beyond,B,Bachelors,15,12,18,17,1488000.0,1489080.0,1080.0,903840.0
7929070,18,M,BGD 1,Y,N,English Language/Literature,N,,600,590,200808,MATH 1111,F,ITDS 2735,D,HIST 2112,C,ANTH 1105,B,THEA 1100,B,,,200902,HIST 2111,D,GEOL 1110,C,ENGL 1101,B,,,,,,,Off Campus,1,138,2.17,SCHOOL 61,4,Other/Unknown,3,College/Beyond,B,Bachelors,13,10,15,15,730740.0,945840.0,215100.0,379980.0
7854094,17,M,BGD 2,Y,N,Engineering Studies,N,23,,1070,200808,MATH 1113,F,HIST 2112,D,ENGL 1101,C,POLS 1101,B,ECON 2106,A,,,200902,MUSC 1100,D,ENGL 1102,C,HIST 1111,C,,,,,,,Off Campus,1,69,3,SCHOOL 227,2,High School,2,High School,B,Bachelors,15,12,13,13,621420.0,1255740.0,0.0,134920.0
7757445,18,F,BGD 3,Y,N,Nursing,N,,,,200708,PSYC 1101,F,POLS 1101,D,ENGL 1101,C,MATH 1101,B,,,,,200802,ARTH 1100,D,COMM 1110,C,ITDS 2735,A,,,,,,,On Campus,0,69,3,SCHOOL 271,2,High School,3,College/Beyond,B,Bachelors,15,12,14,10,902760.0,902760.0,0.0,347520.0
8017418,18,F,BGD 3,Y,N,Political Science,N,,830,830,201008,SPAN 1002,F,HIST 2112,D,POLS 1101,D,ENGL 1101,A,,,,,201102,GEOL 1110,D,SOCI 1101,C,MUSC 1100,B,,,,,,,Off Campus,1,69,2.81,SCHOOL 10,3,College/Beyond,2,High School,B,Bachelors,16,9,12,12,0.0,0.0,0.0,0.0
7769617,18,F,BGD 1,Y,N,Undeclared,N,20,,950,200608,ANTH 1105,NOT REP,HIST 2112,D,ENGL 1101,C,ITDS 2735,C,,,,,200702,ENGL 1102,D,THEA 1100,C,COMM 1110,B,,,,,,,Off Campus,1,69,3.2,SCHOOL 11,,No Information,,No Information,B,Bachelors,12,12,13,6,0.0,0.0,0.0,0.0
7875315,18,F,BGD 1,Y,N,Theatre Education,N,,970,950,200808,HIST 2111,NOT REP,MUSC 1100,D,ENGL 1101,C,MATH 1101,C,ITDS 2735,A,,,200902,HIST 2112,D,ENGL 1102,C,,,,,,,,,Off Campus,1,150,2.64,SCHOOL 180,2,High School,,No Information,B,Bachelors,13,10,12,6,0.0,945840.0,1519200.0,0.0
7947813,18,F,BGD 6,Y,N,Pre1Nursing,N,,930,910,201008,CHEM 1151,F,HIST 2111,F,PSYC 1101,D,CHEM 1151L,B,ENGL 1101,B,,,201102,MATH 1101,D,CHEM 1151,C,SOCI 1101,C,ITDS 2735,B,ENGL 1102,A,,,Off Campus,1,69,2.73,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,13,4,13,10,0.0,0.0,0.0,0.0
8033128,18,M,BGD 1,N,N,Music Performance,N,24,,1110,200708,COMM 1110,F,HIST 1111,F,ENGL 1101,C,,,,,,,200802,MUSC 1100,D,ENGL 1102,C,POLS 1101,C,,,,,,,Off Campus,1,330,2.26,SCHOOL 329,3,College/Beyond,3,College/Beyond,B,Bachelors,13,7,16,16,0.0,902760.0,1429860.0,130000.0
7811627,18,M,BGD 1,Y,N,Undeclared,N,,910,910,200708,COMM 1110,F,HIST 2111,F,MATH 1111,F,MUSC 1100,C,,,,,200802,ECON 2105,D,ENGL 1101,C,,,,,,,,,Off Campus,1,69,2.8,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,12,3,12,9,0.0,869760.0,1564620.0,0.0
7832529,18,M,BGD 1,Y,N,Undeclared,N,,1200,1190,200808,CPSC 1105,F,ENGL 1101,F,MATH 1111,B,,,,,,,200902,HIST 2112,D,COMM 1110,C,ENGL 1101,B,,,,,,,Off Campus,1,69,2.31,SCHOOL 130,,No Information,,No Information,B,Bachelors,13,7,16,14,0.0,0.0,0.0,0.0
7784677,18,F,BGD 4,Y,N,Biology,N,18,,870,200508,ENGL 1101,F,HIST 2111,F,POLS 1101,D,,,,,,,200602,ARTH 1100,D,HIST 2111,C,ITDS 2726,B,,,,,,,Off Campus,1,0,2.85,SCHOOL 31,4,Other/Unknown,4,Other/Unknown,B,Bachelors,16,6,15,8,1146420.0,1146420.0,0.0,217740.0
7986492,18,F,BGD 1,Y,N,Accounting,N,,1020,1030,200808,ENGL 1101,F,LEAD 1705,F,POLS 1101,F,ARTH 1100,D,MATH 1125,D,PSYC 1101,D,200902,POLS 1101,D,SPAN 1001,C,ECON 2106,B,,,,,,,Off Campus,1,69,2.93,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,17,3,12,12,0.0,1264860.0,1331820.0,0.0
8007505,18,M,BGD 1,Y,N,General Business,N,18,430,870,200808,ENGL 1101,F,POLS 1101,F,,,,,,,,,200902,HIST 2112,D,ECON 2105,C,POLS 2401,C,,,,,,,Off Campus,0,69,2.87,SCHOOL 25,3,College/Beyond,3,College/Beyond,B,Bachelors,13,7,13,9,0.0,0.0,0.0,0.0
8034168,18,F,BGD 1,Y,N,Undeclared,N,,650,640,200708,HIST 2112,NOT REP,MATH 1113,F,MUSC 1100,A,,,,,,,200802,CHEM 1151,D,CHEM 1151L,C,PSYC 1101,C,ENGL 1101,B,FREN 1001,B,,,Off Campus,1,69,3.25,SCHOOL 130,2,High School,2,High School,B,Bachelors,16,13,16,13,91740.0,1201500.0,1109760.0,1235140.0
7836362,19,M,BGD 1,Y,N,Music Performance,N,,,,200608,ENGL 1101,B,,,,,,,,,,,200702,POLS 1101,D,HIST 2111,C,MUSC 1100,B,,,,,,,Off Campus,1,138,2.56,SCHOOL 157,,No Information,,No Information,B,Bachelors,12,9,16,16,0.0,0.0,0.0,0.0
7990763,18,F,BGD 1,Y,N,Biology,N,,,,200808,HIST 2111,B,,,,,,,,,,,200902,CHEM 1151,D,MATH 1111,C,ENGL 1101,A,,,,,,,Off Campus,1,69,3,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,13,9,13,7,598320.0,1355760.0,757440.0,366600.0
7985924,18,F,BGD 1,Y,N,Joint Enrollment 1 Accel,N,,,,200708,POLS 1101,B,,,,,,,,,,,200802,ECON 2106,D,SPAN 1002,C,,,,,,,,,Off Campus,1,69,,SCHOOL 98,2,High School,3,College/Beyond,B,Bachelors,12,12,13,10,47100.0,848700.0,801600.0,47100.0
7846212,19,M,BGD 1,Y,N,Criminal Justice,N,,860,870,201008,ENGL 1101,C,,,,,,,,,,,201102,ENGL 1102,D,CPSC 1105,C,POLS 1101,C,MATH 1101,B,,,,,Off Campus,1,69,2.625,SCHOOL 10,4,Other/Unknown,4,Other/Unknown,B,Bachelors,13,9,12,9,0.0,0.0,0.0,0.0
7950418,18,M,BGD 1,N,N,Criminal Justice,N,19,,910,201008,ECON 2106,F,,,,,,,,,,,201102,BIOL 1215K,D,BIOL 1125,C,ENGL 1101,C,SPAN 1001,B,ITDS 1145,A,,,On Campus,1,0,2.91,SCHOOL 525,2,High School,3,College/Beyond,B,Bachelors,14,7,20,18,0.0,0.0,0.0,0.0
7945297,18,M,BGD 1,N,N,Criminal Justice,N,22,,1030,201008,MATH 1111,F,,,,,,,,,,,201102,COMM 1110I,D,BIOL 1215K,C,POLS 1101,B,,,,,,,Off Campus,0,0,3.5,SCHOOL 395,2,High School,2,High School,B,Bachelors,12,9,13,13,0.0,0.0,0.0,0.0
7834407,18,M,BGD 1,Y,N,Pre1Business,N,21,,990,200908,HIST 2112,B,MUSC 1100,A,,,,,,,,,201002,MATH 1111,F,ITDS 1145,C,POLS 1101,B,ENGL 1101,A,SOCI 1101,A,,,Off Campus,1,69,3.75,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,15,11,15,12,1002480.0,1316580.0,314100.0,585060.0
7777324,18,F,BGD 3,Y,N,Biology,N,17,,830,200908,ENGL 1101,C,MUSC 1100,A,,,,,,,,,201002,CHEM 1211,F,CHEM 1211L,C,ENGL 1102,C,MATH 1111,C,,,,,On Campus,1,0,3.26,SCHOOL 14,2,High School,3,College/Beyond,B,Bachelors,12,8,13,10,1418100.0,1418100.0,0.0,144180.0
7843893,18,F,BGD 3,Y,N,Biology,N,18,700,870,200608,MUSC 1100,C,ENGL 1101,A,,,,,,,,,200702,MATH 1111,F,ENGL 1102,C,HIST 2111,C,POLS 1101,C,,,,,Off Campus,1,69,2.87,SCHOOL 11,3,College/Beyond,2,High School,B,Bachelors,13,9,12,9,0.0,0.0,0.0,0.0
7778383,18,M,BGD 1,Y,N,History,N,,1050,1070,200808,ENGL 1101,D,HIST 2111,A,,,,,,,,,200902,ECON 2105,F,ENGL 1101,C,HIST 1112,C,,,,,,,Off Campus,1,69,2.44,SCHOOL 5,,No Information,,No Information,B,Bachelors,15,8,13,3,0.0,0.0,0.0,0.0
7883159,18,M,BGD 3,N,N,Biology,N,20,,950,200908,ANTH 1105I,B,THEA 1100I,B,BIOL 1215K,A,,,,,,,201002,CHEM 1211,F,CHEM 1211L,C,COMM 1110,C,ENGL 1101,C,MATH 1111,B,,,Off Campus,1,0,2.46,SCHOOL 15,4,Other/Unknown,2,High School,B,Bachelors,17,9,15,12,1316580.0,1316580.0,0.0,835080.0
7869495,18,F,BGD 3,Y,N,Psychology,N,19,970,910,200908,ANTH 1105I,B,ENGL 1101,B,MATH 1101,B,THEA 1100I,A,,,,,201002,STAT 1127,F,HIST 2111,C,ENGL 1102,B,COMM 1110,A,LEAD 1705,A,,,On Campus,1,150,2.82,SCHOOL 295,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,17,14,28320.0,1025700.0,997380.0,0.0
7878819,18,F,BGD 1,Y,N,Joint Enrollment 1 Accel,N,22,,1030,200908,ARTH 1100,B,ECON 2105,B,HIST 2112,B,COMM 1110,A,ENGL 1101,A,,,201002,POLS 2401,F,CPSC 1301L,C,CPSC 1301,B,GEOL 1121,A,GEOL 1121L,A,,,Off Campus,1,69,3.58,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,17,17,12,9,0.0,0.0,0.0,0.0
7826766,17,M,BGD 3,Y,N,Undeclared,N,16,900,790,201008,ARTH 1100I,B,ENGL 1101I,B,HIST 1112,B,MATH 1101,B,,,,,201102,ENGL 1102,F,COMM 1110,C,BIOL 1215K,B,HIST 2111,B,,,,,On Campus,1,150,3,SCHOOL 295,3,College/Beyond,2,High School,B,Bachelors,14,14,15,12,0.0,0.0,0.0,0.0
7803367,18,F,BGD 7,Y,N,Pre1Nursing,N,,980,990,200908,CHEM 1151,B,CHEM 1151L,B,HIST 2111,B,ENGL 1101,A,ITDS 2749,A,,,201002,COMM 1110I,F,ENGL 1102,C,,,,,,,,,Off Campus,0,69,3.42,SCHOOL 1,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,14,7,262140.0,1410180.0,1148040.0,1155280.0
7841338,19,F,BGD 3,Y,N,Pre1Nursing,N,,860,870,201008,COMM 1110,B,ENGL 1101,B,MATH 1111,B,LEAD 1705,A,,,,,201102,HIST 2111,F,STAT 1127,C,CHEM 1211,B,CHEM 1211L,B,ENGL 1102,B,,,On Campus,1,150,3.1,SCHOOL 67,4,Other/Unknown,4,Other/Unknown,B,Bachelors,13,13,14,8,0.0,0.0,0.0,0.0
7789696,18,F,BGD 1,Y,N,Undeclared,N,,760,740,201008,COMM 1110,B,ENGL 1101,B,ITDS 2746,B,ITDS 2749,A,,,,,201102,HIST 2111,F,MATH 1111,C,ENGL 1102,B,PSYC 1101,B,,,,,On Campus,1,69,2.91,SCHOOL 27,3,College/Beyond,2,High School,B,Bachelors,12,8,14,11,0.0,0.0,0.0,0.0
7948785,18,F,BGD 3,Y,N,Undeclared,N,,920,910,200608,ENGL 1101,B,HIST 2111,B,MATH 1101,A,,,,,,,200702,ENGL 1102,F,SPAN 1002,C,ITDS 1155,B,,,,,,,Off Campus,1,138,3.1,SCHOOL 236,2,High School,2,High School,B,Bachelors,13,13,16,13,704460.0,1176420.0,471960.0,247800.0
7909389,19,M,BGD 1,Y,N,Undeclared,N,,830,830,200908,ENGL 1101,B,HIST 1111,B,,,,,,,,,201002,ENGL 1102,F,THEA 1100,C,POLS 1101,C,PSYC 1101,B,,,,,Off Campus,1,69,2.76,SCHOOL 27,2,High School,3,College/Beyond,B,Bachelors,13,9,12,9,1226400.0,1417380.0,190980.0,755400.0
7800694,19,M,BGD 1,Y,N,Pre1Business,N,18,,870,200908,HIST 2111,B,PSYC 1101,B,ENGL 1101,A,,,,,,,201002,HIST 1111,F,BIOL 1225K,C,ECON 2105,C,POLS 1101,C,MATH 1111,B,,,On Campus,1,69,3.63,SCHOOL 11,2,High School,3,College/Beyond,B,Bachelors,16,12,16,13,1011240.0,1418100.0,406860.0,362820.0
8034180,18,F,BGD 1,Y,N,Biology,N,,960,950,200508,MATH 1111,B,MUSC 1100,B,ENGL 1101,A,HIST 2111,A,,,,,200602,MATH 1113,F,ENGL 1102,C,POLS 1101,B,,,,,,,Off Campus,1,0,3.25,SCHOOL 87,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,9,0.0,0.0,0.0,0.0
7871929,18,F,BGD 3,Y,N,Nursing,N,,950,950,200608,CHEM 1151,C,ENGL 1101,B,MATH 1111,B,CHEM 1151L,A,,,,,200702,HIST 2112,F,COMM 1110,C,THEA 1100,C,ENGL 1102,A,,,,,Off Campus,1,0,3.2,SCHOOL 130,1,Middle School/Junior High,3,College/Beyond,B,Bachelors,15,15,17,14,1171380.0,1171380.0,0.0,408720.0
7987579,18,M,BGD 1,Y,N,Pre1Engineering/RETP,N,,850,830,200908,CHEM 1211,C,CHEM 1211L,B,HIST 1111,B,MATH 1111,A,,,,,201002,POLS 1101,F,MATH 1113,C,ENGL 1101,B,,,,,,,Off Campus,1,69,3.35,SCHOOL 9,2,High School,2,High School,B,Bachelors,13,13,13,10,1032180.0,1417380.0,385200.0,404760.0
7899830,18,M,BGD 1,Y,N,Pre1Engineering/RETP,N,,1230,1220,200908,CHEM 1211L,C,MUSC 1100,B,CHEM 1211,A,ECON 2105,A,HIST 1111,A,,,201002,MATH 1131,F,ENGL 1101,C,POLS 1101,A,,,,,,,Off Campus,1,69,3.5,SCHOOL 11,3,College/Beyond,2,High School,B,Bachelors,13,13,14,10,1310100.0,1316580.0,6480.0,424680.0
7873585,18,M,BGD 1,Y,N,Pre1Business,N,19,,910,200908,COMM 1110,C,ENGL 1101,B,MATH 1111,A,,,,,,,201002,HIST 2111,F,ENGL 1102,C,MATH 1125,C,MUSC 1100,B,,,,,On Campus,0,69,3.42,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,9,1149420.0,1316580.0,167160.0,480000.0
8022899,19,F,BGD 1,Y,N,General Business,N,,1120,1110,200508,ECON 2105,C,ENGL 1101,B,HIST 1112,B,,,,,,,200602,MATH 1111,F,ECON 2106,C,POLS 1101,C,HIST 2112,B,,,,,Off Campus,1,69,2.85,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,6,0.0,0.0,0.0,0.0
